route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
M23,A-U,M23-2-004-A-U-08h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-005-A-U-08h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-006-A-U-08h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-007-A-U-09h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-008-A-U-09h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-009-A-U-09h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-010-A-U-10h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-011-A-U-10h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-012-A-U-11h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-013-A-U-11h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-014-A-U-12h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-015-A-U-13h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-016-A-U-13h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-017-A-U-14h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-018-A-U-15h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-019-A-U-15h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-1-001-A-U-06h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-002-A-U-06h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-003-A-U-07h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-018-A-U-14h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-019-A-U-15h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-020-A-U-15h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-021-A-U-16h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-022-A-U-16h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-023-A-U-17h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-024-A-U-17h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-2-045-A-SDF-15h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-046-A-SDF-16h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-047-A-SDF-17h00-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-048-A-SDF-17h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-049-A-SDF-18h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-050-A-SDF-19h00-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-051-A-SDF-19h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-1-025-A-U-17h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-026-A-U-18h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-027-A-U-18h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-028-A-U-18h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-029-A-U-19h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-030-A-U-19h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-031-A-U-20h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-032-A-SDF-07h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-033-A-SDF-07h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-034-A-SDF-08h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-035-A-SDF-09h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-036-A-SDF-09h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-037-A-SDF-10h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-038-A-SDF-11h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-039-A-SDF-11h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-040-A-SDF-12h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-041-A-SDF-13h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-042-A-SDF-13h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-043-A-SDF-14h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-044-A-SDF-15h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-045-A-SDF-15h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-046-A-SDF-16h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-047-A-SDF-17h00-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-048-A-SDF-17h40-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-049-A-SDF-18h20-Talaide,,,0,,d70o,,
M23,A-SDF,M23-1-050-A-SDF-19h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-006-A-U-08h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-007-A-U-08h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-004-A-U-07h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-005-A-U-07h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-008-A-U-08h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-009-A-U-09h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-010-A-U-09h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-011-A-U-09h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-012-A-U-10h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-013-A-U-11h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-014-A-U-11h40-Talaide,,,0,,d70o,,
M23,A-U,M23-1-015-A-U-12h20-Talaide,,,0,,d70o,,
M23,A-U,M23-1-016-A-U-13h00-Talaide,,,0,,d70o,,
M23,A-U,M23-1-017-A-U-13h40-Talaide,,,0,,d70o,,
M23,A-U,M23-2-020-A-U-16h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-022-A-U-17h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-023-A-U-17h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-021-A-U-16h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-024-A-U-17h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-025-A-U-18h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-026-A-U-18h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-027-A-U-18h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-028-A-U-19h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-029-A-U-19h20-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-030-A-U-19h40-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-031-A-U-20h00-EstorilEstacao,,,1,,4v06,,
M23,A-U,M23-2-032-A-U-20h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-033-A-SDF-07h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-034-A-SDF-08h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-035-A-SDF-09h00-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-036-A-SDF-09h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-037-A-SDF-10h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-038-A-SDF-11h00-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-039-A-SDF-11h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-040-A-SDF-12h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-041-A-SDF-13h00-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-042-A-SDF-13h40-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-043-A-SDF-14h20-EstorilEstacao,,,1,,4v06,,
M23,A-SDF,M23-2-044-A-SDF-15h00-EstorilEstacao,,,1,,4v06,,
M24,A-U,M24-1-004-A-U-08h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-021-A-U-15h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-027-A-U-18h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-001-A-U-07h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-007-A-U-09h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-008-A-U-09h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-010-A-U-10h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-009-A-U-09h40-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-011-A-U-10h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-012-A-U-11h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-013-A-U-11h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-014-A-U-12h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-015-A-U-12h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-002-A-U-07h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-022-A-U-16h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-028-A-U-18h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-016-A-U-13h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-017-A-U-13h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-019-A-U-14h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-025-A-U-17h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-031-A-U-19h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-020-A-U-15h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-026-A-U-17h40-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-032-A-U-19h45-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-005-A-U-08h20-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-003-A-U-07h40-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-023-A-U-16h30-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-029-A-U-18h40-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-006-A-U-08h40-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-024-A-U-17h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-1-030-A-U-19h00-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-2-016-A-U-12h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-1-018-A-U-14h05-CarcavelosEstac,,,0,,yc8n,,
M24,A-U,M24-2-002-A-U-07h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-013-A-U-11h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-019-A-U-14h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-025-A-U-17h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-026-A-U-17h20-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-031-A-U-19h10-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-003-A-U-07h20-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-005-A-U-08h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-009-A-U-09h20-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-015-A-U-12h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-021-A-U-15h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-023-A-U-16h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-027-A-U-17h40-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-029-A-U-18h20-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-006-A-U-08h20-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-010-A-U-09h40-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-001-A-U-06h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-007-A-U-08h40-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-008-A-U-09h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-012-A-U-10h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-004-A-U-07h40-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-011-A-U-10h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-014-A-U-11h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-017-A-U-13h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-020-A-U-14h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-022-A-U-15h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-028-A-U-18h00-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-018-A-U-13h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-024-A-U-16h30-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M24,A-U,M24-2-030-A-U-18h40-CalcadadoRio,Carcavelos Estação,,1,,s77a,,
M25,A-U,M25-2-005-A-U-07h40-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-012-A-U-11h15-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-018-A-U-16h15-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-024-A-U-19h10-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-029-A-SDF-08h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-035-A-SDF-14h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-039-A-SDF-18h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-041-A-SDF-20h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-001-A-U-06h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-007-A-U-08h30-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-013-A-U-12h05-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-019-A-U-17h05-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-025-A-U-19h30-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-028-A-SDF-07h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-032-A-SDF-11h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-033-A-SDF-12h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-034-A-SDF-13h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-037-A-SDF-16h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-038-A-SDF-17h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-040-A-SDF-19h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-002-A-U-06h25-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-008-A-U-08h55-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-014-A-U-12h55-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-020-A-U-17h30-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-026-A-U-19h55-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-003-A-U-06h50-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-009-A-U-09h20-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-015-A-U-13h45-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-021-A-U-17h50-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-027-A-U-20h45-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-004-A-U-07h15-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-010-A-U-09h40-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-016-A-U-14h35-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-022-A-U-18h20-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-031-A-SDF-10h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-011-A-U-10h25-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-017-A-U-15h25-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-2-023-A-U-18h40-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-030-A-SDF-09h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-SDF,M25-2-036-A-SDF-15h00-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M25,A-U,M25-1-011-A-U-10h50-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-012-A-U-11h40-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-013-A-U-12h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-017-A-U-15h50-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-018-A-U-16h40-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-025-A-U-19h45-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-028-A-SDF-07h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-029-A-SDF-08h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-030-A-SDF-09h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-032-A-SDF-11h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-005-A-U-07h55-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-033-A-SDF-12h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-034-A-SDF-13h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-035-A-SDF-14h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-036-A-SDF-15h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-038-A-SDF-17h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-040-A-SDF-19h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-027-A-U-21h00-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-037-A-SDF-16h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-039-A-SDF-18h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-002-A-U-06h40-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-008-A-U-09h10-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-015-A-U-14h10-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-026-A-U-20h10-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-003-A-U-07h05-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-009-A-U-09h40-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-014-A-U-13h20-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-041-A-SDF-20h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-004-A-U-07h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-006-A-U-08h15-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-010-A-U-10h00-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-016-A-U-15h00-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-019-A-U-17h10-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-020-A-U-17h40-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-021-A-U-18h05-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-022-A-U-18h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-023-A-U-18h55-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-024-A-U-19h20-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-SDF,M25-1-031-A-SDF-10h30-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-001-A-U-06h15-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-1-007-A-U-08h50-ParedeTerminalC,Parede via Carcavelos e SD Rana,,0,,vi4o,,
M25,A-U,M25-2-006-A-U-08h05-ParedeTerminalC,Parede via SD Rana e Carcavelos,,1,,kcsm,,
M26,A-U,M26-1-002-A-U-07h10-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-016-A-U-14h25-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-022-A-U-17h35-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-039-A-S-12h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-014-A-U-13h25-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-015-A-U-13h55-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-021-A-U-17h00-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-027-A-U-21h35-ParedeTerminalC,Parede Terminal via ISPA,,0,,lfqw,,
M26,A-U,M26-1-001-A-U-06h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-007-A-U-09h45-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-013-A-U-12h55-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-019-A-U-15h55-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-025-A-U-19h15-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-030-A-S-08h10-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-035-A-S-10h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-029-A-U-22h35-ParedeTerminalC,Parede Terminal via ISPA,,0,,lfqw,,
M26,A-U,M26-1-012-A-U-12h25-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-018-A-U-15h25-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-024-A-U-18h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-031-A-S-08h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-037-A-S-11h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-028-A-U-22h05-ParedeTerminalC,Parede Terminal via ISPA,,0,,lfqw,,
M26,A-U,M26-1-003-A-U-07h40-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-004-A-U-08h10-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-005-A-U-08h45-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-006-A-U-09h15-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-008-A-U-10h20-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-009-A-U-10h50-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-010-A-U-11h20-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-011-A-U-11h55-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-017-A-U-14h55-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-023-A-U-18h05-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-038-A-S-12h10-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-020-A-U-16h25-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-U,M26-1-026-A-U-19h50-ParedeTerminalC,Parede Terminal,,0,,jqli,,
M26,A-S,M26-1-036-A-S-11h10-ParedeTerminalC,Parede Terminal,,0,,jqli,,
