stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
157795,,Hospital de Sant'Ana,,38.684268,-9.347828,,,,,,
155739,,Malveira da Serra,,38.752876,-9.448539,,,,,,
157797,,Junqueiro,,38.682652,-9.342133,,,,,,
156364,,Rua Prof. António Xavier Pereira Coutinho,,38.713403,-9.361300,,,,,,
194530,,Cruz da Guia,,38.703446,-9.442644,,,,,,
155735,,Rua Eng. António Castelo Branco,,38.704548,-9.431166,,,,,,
156251,,Bairro S. José,,38.714253,-9.424521,,,,,,
155726,,Largo de Murches,,38.731326,-9.440596,,,,,,
156360,,Praça Fernando Lopes Graça,,38.713856,-9.349445,,,,,,
155723,,Escola Aldeia do Juso,,38.735954,-9.439379,,,,,,
5003,,Rua das Grutas,,38.705897,-9.376808,,,,,,
156298,,Alvide,,38.719333,-9.424280,,,,,,
5005,,Lar Casa do Alecrim,,38.706556,-9.373275,,,,,,
5006,,Rua Nova,,38.711308,-9.374964,,,,,,
156358,,Rua dos Canteiros,,38.718152,-9.347642,,,,,,
156299,,Bairro S. José,,38.714403,-9.424717,,,,,,
5015,,Conceição da Abóboda,,38.730569,-9.323646,,,,,,
5016,,Conceição da Abóboda,,38.730556,-9.323565,,,,,,
5017,,Tojeira,,38.727206,-9.330295,,,,,,
5018,,Tojeira,,38.727273,-9.330342,,,,,,
5019,,Av. Inf. D. Henrique,,38.699800,-9.432941,,,,,,
5020,,Av. Inf. D. Henrique,,38.699845,-9.432755,,,,,,
156300,,Fontainhas,,38.712239,-9.423922,,,,,,
5024,,Costa da Guia,,38.696324,-9.443113,,,,,,
5025,,Guia,,38.698041,-9.445150,,,,,,
156315,,Rua Rui de Pina,,38.705669,-9.378063,,,,,,
5027,,Rua dos Pinheiros,,38.702478,-9.445254,,,,,,
5028,,Rua de Birre,,38.716062,-9.440529,,,,,,
5029,,Rua de Birre,,38.716149,-9.440531,,,,,,
5030,,Rua Dom Dinis,,38.739435,-9.313060,,,,,,
5031,,Rebelva,,38.696038,-9.343402,,,,,,
5032,,Rebelva,,38.695973,-9.343485,,,,,,
5033,,Rana,,38.698532,-9.351311,,,,,,
5034,,Av. Descobertas,,38.709515,-9.357831,,,,,,
5035,,Rua Mato Verde,,38.731849,-9.385029,,,,,,
155712,,Praceta Baleia,,38.751266,-9.443537,,,,,,
5037,,Rua Mato Verde,,38.732365,-9.385496,,,,,,
5038,,Rana,,38.698334,-9.351601,,,,,,
5039,,Dramático de Cascais,,38.699436,-9.441308,,,,,,
5040,,Cemitério da Torre,,38.700700,-9.442131,,,,,,
5041,,Tires,,38.712288,-9.350412,,,,,,
5042,,Tires,,38.712251,-9.350266,,,,,,
5043,,Praça Fernando Lopes Graça,,38.713886,-9.349343,,,,,,
5047,,Bairro da Torre,,38.682475,-9.328252,,,,,,
5048,,Bairro da Torre,,38.682352,-9.328404,,,,,,
5050,,Bairro das Caixas - Parede,,38.690961,-9.349412,,,,,,
156350,,Rua Rui de Pina,,38.705432,-9.377909,,,,,,
5052,,Terplana,,38.694565,-9.350679,,,,,,
5053,,Terplana,,38.694634,-9.350930,,,,,,
5055,,Malveira da Serra,,38.752707,-9.448392,,,,,,
156385,,Cascais Estação - Largo,,38.700452,-9.418542,,,,,,
155708,,Alcorvim de Baixo,,38.741218,-9.451220,,,,,,
7531,,Malveira da Serra - Terminal,,38.752995,-9.449947,,,,,,
7536,,Rotunda - Estrada de Manique,,38.735436,-9.388852,,,,,,
155702,,Largo do Chafariz - Charneca,,38.734510,-9.455190,,,,,,
155701,,Largo da Charneca,,38.734600,-9.454149,,,,,,
155700,,Sociedade,,38.734204,-9.450747,,,,,,
155699,,Centro Hípico,,38.733895,-9.448215,,,,,,
155698,,Rotunda do Juso,,38.730432,-9.444937,,,,,,
155694,,Aldeia de Juso,,38.726994,-9.447202,,,,,,
155693,,Rua Florbela Espanca,,38.728524,-9.449215,,,,,,
155692,,Bairro Chesol,,38.727964,-9.449661,,,,,,
155691,,Rua Florbela Espanca,,38.728553,-9.449227,,,,,,
155690,,Aldeia de Juso,,38.726994,-9.447168,,,,,,
155687,,Rua de Birre,,38.716638,-9.439968,,,,,,
155683,,Rua Eça de Queiroz,,38.708284,-9.434308,,,,,,
155680,,Bairro da Assunção,,38.702690,-9.427897,,,,,,
155678,,Mercado Municipal de Cascais,,38.701958,-9.421015,,,,,,
155673,,Rua do Viveiro,,38.710907,-9.404761,,,,,,
155667,,Rua 9 de Abril,,38.697274,-9.372574,,,,,,
155666,,Av. Jardim,,38.695994,-9.367510,,,,,,
155662,,Av. Jardim,,38.695822,-9.367510,,,,,,
155661,,Rua 9 de Abril,,38.697238,-9.372640,,,,,,
155656,,Conservatório Música,,38.707111,-9.404142,,,,,,
155644,,Praceta dos Pinheiros,,38.700971,-9.444531,,,,,,
155642,,Av. Manuel Júlio Carvalho Costa,,38.697314,-9.438579,,,,,,
156322,,Alto da Milha,,38.710989,-9.386102,,,,,,
156165,,Praceta Baleia,,38.751353,-9.443619,,,,,,
156332,,Rua dos Navegadores,,38.718689,-9.381950,,,,,,
156164,,Janes,,38.751314,-9.441338,,,,,,
157333,,Cabeço de Mouro,,38.715944,-9.332927,,,,,,
156161,,Quinta Vale dos Cavalos,,38.748773,-9.432074,,,,,,
156169,,Rua Eng. António Castelo Branco,,38.704420,-9.430926,,,,,,
156152,,Largo Gil Vicente,,38.732681,-9.439572,,,,,,
156170,,Calçada do Chafariz,,38.753046,-9.448349,,,,,,
156150,,Rua Martim Moniz,,38.731258,-9.441828,,,,,,
156146,,Rua da Escola,,38.713448,-9.422786,,,,,,
156172,,Pedra da Guia,,38.704880,-9.446399,,,,,,
156145,,Rua Açucenas a S. José,,38.717876,-9.420601,,,,,,
156144,,Abuxarda,,38.719869,-9.418911,,,,,,
5069,,Rua Armando Villar,,38.722139,-9.436520,,,,,,
5070,,Rua Armando Villar,,38.722138,-9.436647,,,,,,
5022,,Praceta dos Pinheiros,,38.700434,-9.444836,,,,,,
5068,,Largo 31 de Março - ISPA,,38.705806,-9.361301,,,,,,
5071,,Rua das Amendoeiras,,38.704946,-9.441101,,,,,,
5072,,Rua das Caravelas,,38.702510,-9.440461,,,,,,
155677,,Cascais - Terminal,,38.701514,-9.419992,,,,,,
157406,,Bairro Verde,,38.727240,-9.334696,,,,,,
157422,,Bairro Verde,,38.727514,-9.334715,,,,,,
156136,,Estr. das Neves,,38.733663,-9.371593,,,,,,
5073,,Colégio Sra Boa Nova,,38.709493,-9.386892,,,,,,
5074,,Colégio Sra Boa Nova,,38.709316,-9.387178,,,,,,
5049,,Campus Carcavelos,,38.679561,-9.325649,,,,,,
156056,,Igreja de Santana,,38.711027,-9.429480,,,,,,
157357,,Estrada da Quinta - Rotunda,,38.728543,-9.360368,,,,,,
157474,,Estr. José Justino Anjos,,38.732976,-9.349605,,,,,,
156055,,Rua Sta. Mónica,,38.709828,-9.430446,,,,,,
156058,,Rua Alto,,38.715715,-9.431911,,,,,,
156061,,Escola Birre,,38.714261,-9.437111,,,,,,
5078,,Rua Fernando Pessoa,,38.705425,-9.389994,,,,,,
5077,,Rua Fernando Pessoa,,38.705138,-9.389369,,,,,,
5075,,Largo do Monte Leite,,38.707138,-9.388288,,,,,,
5076,,Largo do Monte Leite,,38.707153,-9.388391,,,,,,
156054,,Bairro J. Pimenta,,38.705715,-9.429087,,,,,,
157349,,S. Domingos de Rana - Cemitério,,38.712762,-9.339656,,,,,,
5920,,Alto dos Gaios - Rua Mimosas,,38.713407,-9.381245,,,,,,
157475,,Estr. José Justino Gomes - Fábrica,,38.734634,-9.352484,,,,,,
157681,,Escola Sec. Fernando Lopes Graça,,38.697214,-9.352462,,,,,,
157301,,Estr. da Rebelva,,38.698054,-9.341380,,,,,,
157341,,Estr. da Rebelva,,38.698820,-9.341359,,,,,,
155737,,Av. 25 abril,,38.700276,-9.425612,,,,,,
157417,,S. Domingos de Rana - Cemitério,,38.712905,-9.338954,,,,,,
156050,,Bairro Santana,,38.712666,-9.431209,,,,,,
156311,,Jardim Carlos Anjos,,38.704021,-9.408305,,,,,,
157483,,Estr. José Justino Anjos,,38.732658,-9.348899,,,,,,
156095,,Estr. das Neves,,38.733764,-9.371762,,,,,,
157592,,Estr. Principal do Outeiro,,38.718792,-9.326648,,,,,,
157338,,S. Domingos de Rana - Cemitério,,38.712317,-9.339143,,,,,,
156346,,Escola Básica Galiza,,38.706564,-9.384959,,,,,,
156310,,Av. República - Alcoitão,,38.735136,-9.396577,,,,,,
156066,,Escola Sec. de Alcabideche,,38.731263,-9.403047,,,,,,
155681,,Rua Conde Castro Guimarães,,38.703841,-9.429245,,,,,,
155873,,Rua Joaquim Ereira,,38.706613,-9.437512,,,,,,
155674,,Bairro Santo António,,38.716879,-9.405820,,,,,,
156320,,Escola Básica Galiza,,38.706682,-9.385071,,,,,,
156305,,Av. República - Alcoitão,,38.735032,-9.396484,,,,,,
157374,,Estrada da Quinta,,38.729518,-9.363471,,,,,,
157358,,Estrada da Quinta,,38.729131,-9.362623,,,,,,
155744,,Torre - Largo,,38.706026,-9.442085,,,,,,
156107,,Escola Básica Alapraia - Rua Principal,,38.709009,-9.375018,,,,,,
155741,,Rua Joaquim Ereira,,38.706715,-9.437499,,,,,,
157326,,Estr. Manuel Correia Lopes,,38.727677,-9.321234,,,,,,
157482,,Estr. José Justino Gomes - Fábrica,,38.734635,-9.352666,,,,,,
157317,,Estr. Manuel Correia Lopes,,38.727594,-9.321091,,,,,,
156140,,Estr. Manique,,38.738572,-9.374173,,,,,,
156123,,Escola Básica Alapraia - Estr. Alapraia,,38.709249,-9.373976,,,,,,
156188,,Guincho,,38.728034,-9.474789,,,,,,
156071,,Escola Sec. de Alcabideche,,38.731292,-9.403361,,,,,,
156036,,Rua Conde Castro Guimarães,,38.704118,-9.427905,,,,,,
156035,, Rua Conde Monte Real,,38.703233,-9.426654,,,,,,
156030,,Rua S. José,,38.708639,-9.423841,,,,,,
156020,,Rua S. José,,38.709051,-9.424234,,,,,,
157587,,Estr. Principal do Outeiro,,38.718937,-9.326632,,,,,,
155934,,Rua S. Francisco,,38.741572,-9.384770,,,,,,
156228,,Guincho,,38.727939,-9.474677,,,,,,
155900,,Largo da Adroana,,38.742579,-9.381755,,,,,,
155875,,Escola Básica Pereira Coutinho,,38.703350,-9.434784,,,,,,
157698,,Escola Sec. Fernando Lopes Graça,,38.696585,-9.352946,,,,,,
155871,,Externato N. Sra. do Rosário,,38.701904,-9.438205,,,,,,
155868,,Av. Inf. D. Henrique - Torre Inf.,,38.696445,-9.430530,,,,,,
155749,,Av. Inf. D. Henrique - Torre Inf.,,38.696222,-9.430524,,,,,,
155743,,Torre - Largo,,38.706081,-9.442226,,,,,,
5021,,Escola Básica Pereira Coutinho,,38.703349,-9.434514,,,,,,
5056,,Escola Básica Alapraia - Estr. Corredouras,,38.709760,-9.373151,,,,,,
5058,,Escola Básica Alapraia - Rua Principal,,38.709956,-9.373575,,,,,,
155636,,Rotunda Dr. José Rodrigues Duarte,,38.702721,-9.430863,,,,,,
155679,,Av. Eng. Adelino Amaro da Costa,,38.700999,-9.425831,,,,,,
155654,,Bairro Santo António,,38.716154,-9.405649,,,,,,
155640,,Externato N. Sra. do Rosário,,38.701333,-9.438328,,,,,,
156168,,Rotunda Dr. José Rodrigues Duarte,,38.702511,-9.430492,,,,,,
156057,,Bairro Santana,,38.712801,-9.431017,,,,,,
155901,,Rua S. Francisco,,38.741752,-9.384654,,,,,,
155927,,Alcoitão,,38.733136,-9.395446,,,,,,
157258,,Prisão do Linhó,,38.757104,-9.384639,,,,,,
157214,,Prisão do Linhó,,38.756928,-9.384560,,,,,,
7620,,Rua Almada Negreiros,,38.704262,-9.379621,,,,,,
7619,,Rua Almada Negreiros,,38.704186,-9.379584,,,,,,
200034,,Rua de Sant'Ana,,38.716639,-9.436635,,,,,,
157295,,Carcavelos - Estação,,38.687637,-9.336212,,,1,,,
200049,,Quinta dos Gaios,,38.711427,-9.377842,,,,,,
200050,,Quinta dos Gaios,,38.711207,-9.377944,,,,,,
155867,,Rua Joaquim Garcia,,38.698628,-9.428202,,,,,,
157755,,Rua do Norte,,38.710499,-9.353449,,,,,,
157756,,Rua do Progresso,,38.711976,-9.354533,,,,,,
157735,,Rua do Progresso,,38.712031,-9.354712,,,,,,
200035,,Rua de Sant'Ana,,38.716555,-9.436428,,,,,,
200032,,Rua do Codornizão,,38.707371,-9.445263,,,,,,
200033,,Rua do Codornizão,,38.707229,-9.445199,,,,,,
200036,,Grupo Desportivo Malveira da Serra,,38.743248,-9.453823,,,,,,
155664,,Parede - Terminal,,38.691991,-9.359158,,,1,,,
200031,,Carcavelos - Estação - Av. Melo Antunes,,38.687460,-9.336295,,,0,157295,,
200045,,Carcavelos - Estação - Cais 1,,38.687607,-9.336618,,,0,157295,,
200046,,Carcavelos - Estação - Cais 2,,38.687614,-9.336383,,,0,157295,,
200047,,Carcavelos - Estação - Cais 3,,38.687609,-9.336048,,,0,157295,,
200048,,Carcavelos - Estação - Cais 4,,38.687592,-9.335856,,,0,157295,,
200037,,Parede - Terminal - Rua de Timor,,38.691912,-9.359075,,,0,155664,,
200039,,Parede - Terminal - Cais 2,,38.692092,-9.359201,,,0,155664,,
200040,,Parede - Terminal - Cais 3,,38.692031,-9.359214,,,0,155664,,
200041,,Parede - Terminal - Cais 4,,38.691967,-9.359227,,,0,155664,,
200038,,Parede - Terminal - Cais 1,,38.692153,-9.359189,,,0,155664,,
