Id,Nome,Tipo,Classificação,Comprimento,Sentido,Código,Rua Id
2485543,Calçada do Chafariz,Normal,Rua,30.11,Dois Sentidos,8578,1667671
2485553,Praceta Vitória Correia Venâncio,Normal,Rua,45.82,Dois Sentidos,8275,1704646
2485571,Rua Francisca Correia Nunes,Normal,Rua,139.4,Dois Sentidos,7969,1681994
2485592,Rua do Lavadouro,Normal,Rua,78.01,Dois Sentidos,8421,1685793
2485600,Travessa do Lavadouro,Normal,Rua,112.0,Dois Sentidos,8113,1702865
2485612,Rua Nossa Senhora dos Remédios,Normal,Rua,36.44,Dois Sentidos,16599,1706585
2485620,Rua das Mimosas,Normal,Rua,30.89,Dois Sentidos,8159,1687954
2485636,Rua das Mimosas,Normal,Rua,56.69,Dois Sentidos,8159,1687954
2485650,Rua da Malveira,Normal,Rua,60.24,Dois Sentidos,8198,1686937
2485666,Travessa do Vale Marinho,Normal,Rua,56.42,Dois Sentidos,8550,1703868
2485674,Travessa do Cabeço Marinho,Normal,Rua,41.20,Dois Sentidos,16655,1701924
2485682,Rua do Azevinho,Normal,Rua,420.1,Dois Sentidos,7853,1708191
2485690,Rua do Azevinho,Normal,Rua,29.45,Dois Sentidos,7846,1708191
2485715,Rua do Azevinho,Normal,Rua,15.71,Dois Sentidos,7846,1708191
2485721,Estrada da Serra,Normal,Rua,84.91,Dois Sentidos,14049,1668389
2485731,Estrada da Serra,Normal,Rua,88.58,Dois Sentidos,14047,1668389
2485739,Passeio da Malveira,Normal,Rua,32.79,,0,1704733
2485757,Avenida de Nossa Senhora da Assunção,Normal,Rua,253.2,Dois Sentidos,13524,1666395
2485776,Avenida de Nossa Senhora da Assunção,Normal,Rua,104.1,Dois Sentidos,8561,1666395
2485786,Rua das Picoas,Normal,Rua,96.14,Dois Sentidos,16218,1691032
2485818,Caminho do Uruguai,Normal,Rua,31.85,Dois Sentidos,8433,1704692
2485832,Rua do Chafariz da Portela,Normal,Rua,349.8,Dois Sentidos,7703,1677926
2485847,Rua da Bela Vista,Normal,Rua,155.0,,0,1675760
2485859,Rua Outeiro dos Moinhos,Normal,Rua,167.0,Dois Sentidos,8184,1689805
2485873,Rua da Escola Nova,Normal,Rua,79.80,Dois Sentidos,7819,1680140
2485887,Rua Francisca Correia Nunes,Normal,Rua,37.78,Dois Sentidos,7976,1681994
2485925,Rua Sete de Março,Normal,Rua,71.50,Dois Sentidos,8595,1694932
2485933,Rua Francisca Correia Nunes,Normal,Rua,18.12,Dois Sentidos,15819,1681994
2485939,Rua Francisca Correia Nunes,Normal,Rua,69.13,Dois Sentidos,15819,1681994
2485949,Travessa da Escola Nova,Normal,Rua,96.42,Dois Sentidos,8591,1702375
2485961,Calçada Branca,Normal,Rua,168.2,,0,1667664
2485969,Rua da Portela,Normal,Rua,21.33,Dois Sentidos,8063,1691767
2485987,Rua da Portela,Normal,Rua,90.78,Dois Sentidos,8063,1691767
2485999,Estrada da Serra,Normal,Rua,150.1,Dois Sentidos,14056,1668389
2486013,Estrada da Serra,Normal,Rua,223.5,Dois Sentidos,14050,1668389
2486040,Estrada da Serra,Normal,Rua,171.3,Dois Sentidos,14066,1668389
2486050,Estrada da Serra,Normal,Rua,260.8,Dois Sentidos,14056,1668389
2486060,Rua dos Quatro Moínhos,Normal,Rua,244.7,Dois Sentidos,7731,1692514
2486073,Rua do Retiro da Montanha,Normal,Rua,101.0,Dois Sentidos,8072,1693020
2486087,Travessa da Portela,Normal,Rua,91.58,Dois Sentidos,8547,1703458
2486112,Rua da Portela,Normal,Rua,58.82,Dois Sentidos,8066,1691767
2486128,Rua da Portela,Normal,Rua,24.71,Dois Sentidos,16292,1691767
2486134,Rua da Portela,Normal,Rua,43.45,Dois Sentidos,16292,1691767
2486146,Travessa Alto da Portela,Normal,Rua,41.89,Dois Sentidos,8273,1701638
2486156,Rua dos Quatro Moínhos,Normal,Rua,43.90,Dois Sentidos,7722,1692514
2486166,Rua dos Quatro Moínhos,Normal,Rua,83.47,Dois Sentidos,16288,1692514
2486177,Rua da Baronesa de Beck,Normal,Rua,364.8,Dois Sentidos,8206,1675524
2486190,Caminho do Uruguai,Normal,Rua,124.9,Dois Sentidos,14842,1704692
2486199,Caminho do Uruguai,Normal,Rua,51.43,Dois Sentidos,14838,1704692
2486209,Caminho do Uruguai,Normal,Rua,84.91,Dois Sentidos,8434,1704692
2486219,Rua do Miradouro,Normal,Rua,74.62,Dois Sentidos,8552,1688092
2486227,Rua das Picoas,Normal,Rua,240.9,Dois Sentidos,8177,1691032
2486248,Rua Sargento Jacinto Gonçalves,Normal,Rua,167.8,Dois Sentidos,15218,1701446
2486284,Travessa das Escadinhas,Normal,Rua,219.2,,0,1702337
2486313,Rua das Escadinhas,Normal,Rua,61.78,Dois Sentidos,7814,1680023
2486323,Rua das Escadinhas,Normal,Rua,42.11,Dois Sentidos,7814,1680023
2486331,Largo de Janes,Normal,Rua,6.674,Dois Sentidos,8580,1668891
2486343,Largo de Janes,Normal,Rua,7.942,Dois Sentidos,8580,1668891
2486360,Rua dos Figueiredos,Normal,Rua,128.9,Dois Sentidos,8244,1681375
2486368,Rua dos Figueiredos,Normal,Rua,42.72,Dois Sentidos,8587,1681375
2486376,Caminho do Uruguai,Normal,Rua,184.5,Dois Sentidos,8453,1704692
2486391,Rua Dezanove de Novembro,Normal,Rua,127.6,Dois Sentidos,14821,1679270
2486400,Caminho do Uruguai,Normal,Rua,49.04,Dois Sentidos,8448,1704692
2486410,Rua Dezanove de Novembro,Normal,Rua,72.66,Dois Sentidos,7799,1679270
2486432,Rua Dezanove de Novembro,Normal,Rua,102.1,Dois Sentidos,7798,1679270
2486450,Avenida de Nossa Senhora da Assunção,Normal,Rua,10.63,Dois Sentidos,13520,1666395
2486460,Rua dos Urumais,Normal,Rua,241.3,Dois Sentidos,15039,1695956
2486472,Rua do Cabeço,Normal,Rua,188.0,Dois Sentidos,7951,1676479
2486492,Rua de Janes,Normal,Rua,145.5,Dois Sentidos,8027,1683960
2486518,Rua de Janes,Normal,Rua,136.2,Dois Sentidos,7998,1683960
2486541,Rua do Alto da Carqueja,Normal,Rua,47.09,Dois Sentidos,8222,1673876
2486551,Rua do Alto da Carqueja,Normal,Rua,76.63,Dois Sentidos,8222,1673876
2486561,Rua dos Duques,Normal,Rua,107.4,Dois Sentidos,7805,1679655
2486569,Rua Pedro Dias,Normal,Rua,142.6,Dois Sentidos,7772,1690699
2486578,Caminho do Uruguai,Normal,Rua,92.14,,0,1704692
2486588,Caminho do Uruguai,Normal,Rua,698.8,,0,1704692
2486618,Estrada da Serra,Normal,Rua,1.892e+003,Dois Sentidos,14078,1668389
2486639,Avenida de Nossa Senhora da Assunção,Normal,Rua,114.8,Dois Sentidos,16765,1666395
2486647,Rua do Solidó,Normal,Rua,215.7,Dois Sentidos,8399,1695067
2486660,Caminho Cerrado dos Pinheiros,Normal,Rua,88.24,Dois Sentidos,8246,1667814
2486684,Avenida de Nossa Senhora da Assunção,Normal,Rua,127.1,Dois Sentidos,13512,1666395
2486692,Rua dos Boeiros,Normal,Rua,104.2,Dois Sentidos,14610,1676187
2486700,Rua das Tomadas,Normal,Rua,292.4,Dois Sentidos,7641,1673070
2486710,Rua das Tomadas,Normal,Rua,71.29,Dois Sentidos,7648,1673070
2486720,Rua das Tomadas,Normal,Rua,232.6,Dois Sentidos,7651,1673070
2486731,Rua das Tomadas,Normal,Rua,129.1,Dois Sentidos,7646,1673070
2486741,Rua dos Eucaliptos,Normal,Rua,286.4,Dois Sentidos,7892,1708730
2486754,Estrada de Vale de Cavalos,Normal,Rua,920.4,Dois Sentidos,8394,1668477
2486778,Estrada da Serra,Normal,Rua,834.2,Dois Sentidos,8389,1668389
2486793,Estrada da Serra,Normal,Rua,1.104e+003,Dois Sentidos,8389,1668389
2486806,Urbanização Village do Alto,Normal,Rua,303.9,,0,1706744
2486830,Rua da Ponte,Normal,Rua,454.0,,0,1691653
2486842,Rua Vinte e Cinco de Abril,Normal,Rua,99.69,Inverso,8270,1696710
2486858,Rua Vinte e Cinco de Abril,Normal,Rua,97.62,Inverso,8270,1696710
2486872,Rua Dom Diniz Bordalo Pinheiro,Normal,Rua,221.7,Dois Sentidos,16461,1697829
2486888,Rua Dom Diniz Bordalo Pinheiro,Normal,Rua,577.9,Dois Sentidos,8121,1697829
2486908,Avenida Alfredo César Torres,Normal,Rua,26.17,Inverso,7838,1665580
2486914,Avenida Alfredo César Torres,Normal,Rua,60.18,Inverso,7838,1665580
2486930,Rua 1º de Maio,Normal,Rua,116.1,Directo,14255,1672963
2486949,A16,Normal,Rua,282.2,Inverso,,2465334
2486981,A16,Normal,Rua,312.0,Inverso,,2465334
2486989,A16,Normal,Rua,160.1,Directo,,2465334
2487001,A16,Normal,Rua,113.3,Directo,,2465334
2487017,A16,Normal,Rua,1.152e+003,Directo,,2465334
2487026,A16,Normal,Rua,1.124e+003,Directo,,2465334
2487045,A16,Normal,Rua,173.0,Inverso,,2465334
2487051,A16,Normal,Rua,348.9,Inverso,,2465334
2487075,A16,Normal,Rua,191.5,Inverso,,2465334
2487091,A16,Normal,Rua,913.0,Directo,,2465334
2487114,A16,Normal,Rua,901.0,Inverso,,2465334
2487124,A16,Normal,Rua,192.2,Directo,,2465334
2487138,Rua das Fisgas,Normal,Rua,814.3,Dois Sentidos,14780,1681435
2487163,Rua das Fisgas,Normal,Rua,37.95,Inverso,13185,1681435
2487200,Rua das Fisgas,Normal,Rua,89.67,Inverso,14787,1681435
2487213,Rua das Fisgas,Normal,Rua,14.63,Inverso,14790,1681435
2487249,Rua das Fisgas,Normal,Rua,93.49,Inverso,14786,1681435
2487262,A16,Normal,Rua,215.1,Inverso,,2465334
2487272,A16,Normal,Rua,202.7,Directo,,2465334
2487282,Rua do Estabelecimento Prisional do Linhó,Normal,Rua,226.0,,0,1680385
2487292,Rua do Estabelecimento Prisional do Linhó,Normal,Rua,222.3,Dois Sentidos,8921,1680385
2487302,Rua do Estabelecimento Prisional do Linhó,Normal,Rua,12.36,Dois Sentidos,8922,1680385
2487312,Avenida Pedro Álvares Cabral,Normal,Rua,348.3,Directo,12990,1666483
2487323,Avenida Pedro Álvares Cabral,Normal,Rua,352.4,Inverso,12972,1666483
2487335,Rua do Estabelecimento Prisional do Linhó,Normal,Rua,22.13,Dois Sentidos,8924,1680385
2487347,Avenida Pedro Álvares Cabral,Normal,Rua,30.54,Dois Sentidos,12986,1666483
2487365,Avenida Pedro Álvares Cabral,Normal,Rua,20.77,Dois Sentidos,12986,1666483
2487385,Avenida Pedro Álvares Cabral,Normal,Rua,154.3,Dois Sentidos,12987,1666483
2487394,Rua Pedro Nunes,Normal,Rua,468.1,Dois Sentidos,8822,1690721
2487405,Rua Luís de Camões,Normal,Rua,103.9,Dois Sentidos,8817,1686273
2487411,Rua Luís de Camões,Normal,Rua,49.24,Dois Sentidos,8817,1686273
2487427,Rua Fernando Pessoa,Normal,Rua,45.95,Dois Sentidos,8881,1681056
2487437,Rua da Arroteia,Normal,Rua,260.2,Directo,16857,1707492
2487445,Rua Fernando Pessoa,Normal,Rua,411.9,Dois Sentidos,15132,1681056
2487454,Rua das Papoilas,Normal,Rua,77.14,Dois Sentidos,8878,1705667
2487464,Largo da Adroana,Normal,Rua,11.05,Dois Sentidos,8883,1668527
2487474,Rua da Colectividade,Normal,Rua,93.84,Dois Sentidos,8708,1678645
2487484,Rua de São Cristovão,Normal,Rua,89.22,Dois Sentidos,8719,1700528
2487511,Rua da Colectividade,Normal,Rua,50.88,Dois Sentidos,8710,1678645
2487529,Rua Luís de Camões,Normal,Rua,64.56,Dois Sentidos,15934,1686273
2487535,Rua Luís de Camões,Normal,Rua,24.60,Dois Sentidos,15934,1686273
2487541,Rua Luís de Camões,Normal,Rua,14.96,Dois Sentidos,15934,1686273
2487547,Rua Luís de Camões,Normal,Rua,50.92,Dois Sentidos,15934,1686273
2487557,Rua Luís de Camões,Normal,Rua,45.12,Dois Sentidos,15934,1686273
2487567,Rua Luís de Camões,Normal,Rua,112.2,Dois Sentidos,15934,1686273
2487578,Rua Baden Powell,Normal,Rua,115.0,Dois Sentidos,8873,1705926
2487598,Rua Piaget,Normal,Rua,174.9,Dois Sentidos,8870,1705899
2487608,Rua Hermann Gmeines,Normal,Rua,111.1,Dois Sentidos,8825,1705890
2487614,Rua Hermann Gmeines,Normal,Rua,33.32,Dois Sentidos,8825,1705890
2487620,Rua Hermann Gmeines,Normal,Rua,31.29,Dois Sentidos,8825,1705890
2487630,Rua Hermann Gmeines,Normal,Rua,22.30,Dois Sentidos,8825,1705890
2487636,Rua Hermann Gmeines,Normal,Rua,12.67,Dois Sentidos,8825,1705890
2487656,Rua de Santa Isabel,Normal,Rua,91.53,Dois Sentidos,8728,1701109
2487667,Rua Alto da Adroana,Normal,Rua,92.73,Dois Sentidos,8727,1694269
2487675,Rua da Colectividade,Normal,Rua,359.4,Dois Sentidos,8710,1678645
2487696,Estrada dos Bernardos,Normal,Rua,784.6,Dois Sentidos,8946,1668019
2487734,Rua de Santa Rita,Normal,Rua,42.89,Dois Sentidos,8048,1694456
2487744,Rua de Santa Rita,Normal,Rua,70.38,Dois Sentidos,8043,1694456
2487752,Rua de Santa Rita,Normal,Rua,201.0,Dois Sentidos,8048,1694456
2487760,Rua do Alto do Pacheco,Normal,Rua,629.9,Dois Sentidos,14406,1673984
2487772,Rua de Alquerubim,Normal,Rua,135.0,Dois Sentidos,16850,1707422
2487810,Rua da Giesta,Normal,Rua,476.7,Directo,8495,2035073
2487829,Rua Alto do Cabeço,Normal,Rua,116.8,Dois Sentidos,8129,1707728
2487840,Rua do Depósito da Água,Normal,Rua,241.7,Dois Sentidos,8136,1707802
2487855,Travessa Nossa Senhora da Assunção,Normal,Rua,33.97,,0,2089615
2487865,Avenida de Nossa Senhora da Assunção,Normal,Rua,98.66,Dois Sentidos,13510,1666395
2487873,Rua do Cabeço,Normal,Rua,191.2,Dois Sentidos,7947,1676479
2487881,Rua Forno do Bento,Normal,Rua,450.1,Dois Sentidos,7842,1707821
2487891,Rua da Malva,Normal,Rua,42.85,Dois Sentidos,7782,1686921
2487919,Rua Principal,Normal,Rua,50.18,Dois Sentidos,16308,1692334
2487927,Avenida de Nossa Senhora da Assunção,Normal,Rua,59.75,Dois Sentidos,13518,1666395
2487941,Rua Principal,Normal,Rua,54.53,Dois Sentidos,7863,1692334
2487961,Rua Principal,Normal,Rua,23.94,Dois Sentidos,16316,1692334
2487973,Rua Principal,Normal,Rua,44.65,Dois Sentidos,7863,1692334
2487983,Rua Principal,Normal,Rua,84.67,Dois Sentidos,7863,1692334
2487992,Rua da Urze,Normal,Rua,151.9,Dois Sentidos,8428,1705396
2488000,Rua do Alecrim,Normal,Rua,189.8,Inverso,7508,1673381
2488022,Rua Principal,Normal,Rua,199.7,Dois Sentidos,7866,1692334
2488036,Rua das Madressilvas,Normal,Rua,104.8,Dois Sentidos,11379,1686747
2488049,Estrada Nacional 247-5,Normal,Rua,661.6,Dois Sentidos,16764,1708374
2488072,Rua da Vinha,Normal,Rua,31.94,Dois Sentidos,0,1696550
2488082,Rua do Tojo,Normal,Rua,59.81,Dois Sentidos,16501,1695483
2488092,Rua da Macela,Normal,Rua,104.9,Dois Sentidos,7780,1686681
2488100,Rua Principal,Normal,Rua,263.4,Dois Sentidos,16325,1692334
2488116,Rua da Buraca,Normal,Rua,374.2,Dois Sentidos,7937,1676446
2488129,Estrada Nacional 247-5,Normal,Rua,447.2,Dois Sentidos,16752,1708374
2488147,Estrada Nacional 247-5,Normal,Rua,329.2,Dois Sentidos,16749,1708374
2488167,Rua do Chão da Mata,Normal,Rua,441.3,Dois Sentidos,7884,1708658
2488194,Urbanização Village do Alto,Normal,Rua,51.51,,0,1706744
2488200,Urbanização Village do Alto,Normal,Rua,73.68,,0,1706744
2488210,Urbanização Village do Alto,Normal,Rua,70.02,,0,1706744
2488218,Urbanização Village do Alto,Normal,Rua,35.13,,0,1706744
2488228,Urbanização Village do Alto,Normal,Rua,48.86,,0,1706744
2488238,Urbanização Village do Alto,Normal,Rua,33.30,,0,1706744
2488244,Urbanização Village do Alto,Normal,Rua,34.99,,0,1706744
2488252,Urbanização Village do Alto,Normal,Rua,38.38,,0,1706744
2488258,Urbanização Village do Alto,Normal,Rua,36.05,,0,1706744
2488268,Rua da Azenha,Normal,Rua,515.1,Dois Sentidos,7525,1675377
2488297,Rua das Flores,Normal,Rua,33.63,Dois Sentidos,15239,1681728
2488305,Rua das Flores,Normal,Rua,70.18,Dois Sentidos,8508,1681728
2488316,Rua das Flores,Normal,Rua,98.59,Dois Sentidos,8508,1681728
2488326,Rua Armindo Costa,Normal,Rua,254.4,Dois Sentidos,7519,1675160
2488334,Rua das Fisgas,Normal,Rua,172.2,Dois Sentidos,14753,1681435
2488344,Rua da Alemanha,Normal,Rua,22.11,Dois Sentidos,8635,1673471
2488350,Rua da Alemanha,Normal,Rua,114.6,Dois Sentidos,8635,1673471
2488360,Rua Mário Pereira,Normal,Rua,25.90,Dois Sentidos,8636,1672308
2488380,Rua Mário Pereira,Normal,Rua,60.62,Dois Sentidos,16833,1672308
2488388,Praceta Dom Diniz,Normal,Rua,57.56,Dois Sentidos,8643,1672290
2488400,Rua da Noruega,Normal,Rua,75.81,Directo,8613,1688901
2488406,Rua da Noruega,Normal,Rua,7.736,Directo,8613,1688901
2488416,Praceta de Santo António,Normal,Rua,36.81,Dois Sentidos,8622,1672620
2488424,Rua dos Estados Unidos da América,Normal,Rua,157.5,Dois Sentidos,8623,1680436
2488432,Rua do Canadá,Normal,Rua,28.37,Dois Sentidos,8611,1676918
2488442,Rua Mouzinho de Albuquerque,Normal,Rua,20.61,Dois Sentidos,8607,1688458
2488448,Rua Mouzinho de Albuquerque,Normal,Rua,39.26,Dois Sentidos,8607,1688458
2488458,Rua Arquitecto Quirino da Fonseca,Normal,Rua,21.42,Dois Sentidos,8624,1697337
2488467,Rua das Fisgas,Normal,Rua,321.8,Dois Sentidos,13180,1681435
2488483,Rua Calouste Gulbenkian,Normal,Rua,32.57,Dois Sentidos,8684,1676654
2488493,Rua da Cruz Vermelha Portuguesa,Normal,Rua,81.15,Directo,14802,1679077
2488503,Rua Luís Vaz de Camões,Normal,Rua,41.24,Inverso,8617,1708777
2488521,Rua Azeredo Perdigão,Normal,Rua,67.95,Dois Sentidos,14507,1675386
2488529,Rua Azeredo Perdigão,Normal,Rua,69.76,Dois Sentidos,14509,1675386
2488543,Rua Azeredo Perdigão,Normal,Rua,44.44,Dois Sentidos,14510,1675386
2488553,Rua da Cruz Vermelha Portuguesa,Normal,Rua,26.32,Directo,8618,1679077
2488563,Rua General Norton de Matos,Normal,Rua,22.78,Inverso,8629,1699265
2488573,Rua da Áustria,Normal,Rua,32.28,Directo,8628,1675309
2488581,Rua de São Tomé e Príncipe,Normal,Rua,65.10,Dois Sentidos,8676,1701367
2488603,Rua de Moçambique,Normal,Rua,90.14,Directo,16582,1688156
2488613,Rua da Áustria,Normal,Rua,76.54,Directo,8628,1675309
2488623,Rua Brigadeiro Tender,Normal,Rua,83.52,Dois Sentidos,14643,1676362
2488635,Largo Luís de Camões,Normal,Rua,32.00,Dois Sentidos,14218,1668994
2488641,Largo Luís de Camões,Normal,Rua,19.93,Dois Sentidos,14218,1668994
2488667,Rua Brigadeiro Tender,Normal,Rua,99.23,Dois Sentidos,14649,1676362
2488676,Rua Brigadeiro Tender,Normal,Rua,6.302,Dois Sentidos,14642,1676362
2488684,Rua Brigadeiro Tender,Normal,Rua,37.40,Dois Sentidos,14642,1676362
2488698,Rua de São Tomé e Príncipe,Normal,Rua,50.99,Dois Sentidos,16581,1701367
2488706,Rua de Angola,Normal,Rua,105.2,Dois Sentidos,16701,1705642
2488714,Rua do Brasil,Normal,Rua,25.40,Directo,8670,1676355
2488726,Rua do Brasil,Normal,Rua,23.49,Dois Sentidos,8671,1676355
2488736,Rua do Brasil,Normal,Rua,41.19,Dois Sentidos,8671,1676355
2488758,Praceta de Moçambique,Normal,Rua,78.59,Dois Sentidos,8664,1671412
2488770,Rua Beatriz Costa,Normal,Rua,77.42,Dois Sentidos,12796,1675663
2488788,Rua Beatriz Costa,Normal,Rua,94.70,Dois Sentidos,12789,1675663
2488798,Rua Beatriz Costa,Normal,Rua,142.4,Dois Sentidos,12789,1675663
2488806,Rua António Silva,Normal,Rua,176.3,Dois Sentidos,14471,1675032
2488824,Rua Beatriz Costa,Normal,Rua,76.63,Dois Sentidos,12786,1675663
2488832,Estrada Cabeço do Cação,Normal,Rua,343.7,Dois Sentidos,2802,1668039
2488852,Rua das Papoilas,Normal,Rua,372.0,Dois Sentidos,3691,1690109
2488865,Estrada Nacional 249-4,Normal,Rua,193.0,Dois Sentidos,4092,1709216
2488876,Rua do Fojo,Normal,Rua,154.9,Dois Sentidos,3988,2075047
2488884,Estrada Nacional 249-4,Normal,Rua,357.7,Dois Sentidos,16261,1709216
2488906,Rua de Santo António,Normal,Rua,133.2,Dois Sentidos,15127,1700330
2488930,Rua de Santo António,Normal,Rua,178.3,Dois Sentidos,2939,1700330
2488942,Rua dos Mandarins,Normal,Rua,144.8,Dois Sentidos,2785,1690609
2488948,Rua dos Mandarins,Normal,Rua,229.1,Dois Sentidos,2785,1690609
2488960,Rua de Santo António,Normal,Rua,56.77,Dois Sentidos,2940,1700330
2488970,Rua de Santo António,Normal,Rua,75.86,Dois Sentidos,2940,1700330
2488978,Rua das Andorinhas,Normal,Rua,170.4,Dois Sentidos,2780,1689812
2488992,Rua Cova do Grão,Normal,Rua,45.88,Dois Sentidos,2597,1678921
2489004,Rua Cova do Grão,Normal,Rua,7.102,Dois Sentidos,2597,1678921
2489014,Rua Cova do Grão,Normal,Rua,62.70,Dois Sentidos,2597,1678921
2489020,Rua Cova do Grão,Normal,Rua,49.81,Dois Sentidos,2597,1678921
2489026,Rua Cova do Grão,Normal,Rua,49.27,Dois Sentidos,2597,1678921
2489036,Rua de Santo António,Normal,Rua,108.6,Dois Sentidos,2950,1700349
2489042,Rua de Santo António,Normal,Rua,42.16,Dois Sentidos,2950,1700349
2489056,Rua de Santo António,Normal,Rua,184.1,Dois Sentidos,2950,1700349
2489066,Rua Maria Machado,Normal,Rua,33.25,Dois Sentidos,3093,2022137
2489076,Rua Diogo Cão,Normal,Rua,28.05,Dois Sentidos,2626,1679389
2489082,Rua Diogo Cão,Normal,Rua,69.37,Dois Sentidos,2626,1679389
2489088,Rua Diogo Cão,Normal,Rua,53.50,Dois Sentidos,2626,1679389
2489094,Rua Diogo Cão,Normal,Rua,51.06,Dois Sentidos,2626,1679389
2489107,Rua Diogo Cão,Normal,Rua,52.82,Dois Sentidos,2626,1679389
2489133,Estrada Cinco de Junho,Normal,Rua,8.319,Dois Sentidos,13513,1668046
2489155,Rua 4,Normal,Rua,271.7,Dois Sentidos,3020,1708524
2489176,Rua Comendador Manoel de Mattos,Normal,Rua,307.1,Dois Sentidos,3560,1697457
2489211,Rua Comendador Manoel de Mattos,Normal,Rua,124.1,Dois Sentidos,15821,1697457
2489219,Rua Nuno da Cunha,Normal,Rua,147.7,Dois Sentidos,2762,1689283
2489241,Rua Garrett,Normal,Rua,82.76,Dois Sentidos,2662,1682457
2489247,Rua Garrett,Normal,Rua,34.95,Dois Sentidos,2662,1682457
2489271,Rua Aires de Saldanha,Normal,Rua,45.11,Dois Sentidos,16904,2234168
2489298,Rua de Santa Eulália,Normal,Rua,46.35,Dois Sentidos,2869,1694212
2489306,Rua de Santa Eulália,Normal,Rua,22.33,Dois Sentidos,2867,1694212
2489314,Rua Gaspar Corte Real,Normal,Rua,78.51,Dois Sentidos,3529,1682488
2489322,Rua Dom Constantino de Bragança,Normal,Rua,42.29,Dois Sentidos,3568,1697789
2489328,Rua Dom Constantino de Bragança,Normal,Rua,116.7,Dois Sentidos,3568,1697789
2489338,Rua Fernão Magalhães,Normal,Rua,123.2,Dois Sentidos,14651,1681160
2489362,Praceta de Cícero,Normal,Rua,41.68,Dois Sentidos,3249,2090597
2489370,Rua Júlio César,Normal,Rua,80.49,Dois Sentidos,15151,1685390
2489378,Praceta Fernando Sabido,Normal,Rua,52.95,Dois Sentidos,2974,1670692
2489386,Rua do Comércio,Normal,Rua,45.65,Inverso,3589,1690186
2489408,Estrada do Abano,Normal,Rua,1.249e+003,Dois Sentidos,8471,1707244
2489462,Rua do Varão,Normal,Rua,373.0,Dois Sentidos,12315,1696051
2489480,Rua da Palmeira,Normal,Rua,132.7,Dois Sentidos,15484,1689921
2489489,Rua das Pocariças,Normal,Rua,132.5,Dois Sentidos,15530,1691523
2489502,Rua da Palmeira,Normal,Rua,26.30,Dois Sentidos,15484,1689921
2489520,Estrada da Fonte Velha,Normal,Rua,47.62,Dois Sentidos,10190,1668096
2489544,Estrada da Fonte Velha,Normal,Rua,82.49,Dois Sentidos,10190,1668096
2489554,Rua da Tapada,Normal,Rua,100.1,Dois Sentidos,12246,1695148
2489572,Rua da Eira,Normal,Rua,66.37,Dois Sentidos,11371,1679900
2489580,Travessa da Eira,Normal,Rua,49.94,Dois Sentidos,12459,1702288
2489602,Rua da Eira,Normal,Rua,38.12,Dois Sentidos,11372,1679900
2489612,Rua dos Cedros,Normal,Rua,155.5,Dois Sentidos,11240,1677733
2489656,Avenida da Charneca,Normal,Rua,40.25,Dois Sentidos,10740,1665774
2489664,Avenida da Charneca,Normal,Rua,70.20,Dois Sentidos,10740,1665774
2489689,Avenida da Charneca,Normal,Rua,23.38,Dois Sentidos,10740,1665774
2489697,Avenida da Charneca,Normal,Rua,218.9,Dois Sentidos,10740,1665774
2489703,Avenida da Charneca,Normal,Rua,217.0,Dois Sentidos,10740,1665774
2489735,Avenida da Charneca,Normal,Rua,85.21,Dois Sentidos,10740,1665774
2489741,Avenida da Charneca,Normal,Rua,27.12,Dois Sentidos,10740,1665774
2489747,Praceta Chetaínhas,Normal,Rua,44.18,,0,1670373
2489757,Rua das Lapas,Normal,Rua,20.18,Inverso,11627,1685615
2489763,Rua das Lapas,Normal,Rua,20.18,Inverso,11627,1685615
2489769,Rua das Lapas,Normal,Rua,20.85,Inverso,11627,1685615
2489779,Rua Chetaínhas,Normal,Rua,21.52,Dois Sentidos,14876,1677990
2489799,Rua Chetaínhas,Normal,Rua,43.88,Dois Sentidos,14876,1677990
2489809,Rua Eduarda Lapa,Normal,Rua,56.95,Dois Sentidos,14990,1679765
2489818,Travessa das Lapas,Normal,Rua,29.43,Dois Sentidos,12475,1702838
2489828,Beco das Lapas,Normal,Rua,20.95,Dois Sentidos,10766,1667474
2489838,Beco das Lapas,Normal,Rua,71.14,Dois Sentidos,10766,1667474
2489847,Travessa das Lapas,Normal,Rua,47.29,Dois Sentidos,12476,1702838
2489855,Rua das Oliveiras,Normal,Rua,132.4,Dois Sentidos,11866,1689557
2489865,Rua da Palmeira,Normal,Rua,47.12,Dois Sentidos,11928,1689921
2489877,Rua da Palmeira,Normal,Rua,10.90,Dois Sentidos,11928,1689921
2489885,Rua do Passo Mau,Normal,Rua,9.696,Dois Sentidos,12034,1690403
2489895,Rua do Passo Mau,Normal,Rua,44.18,Dois Sentidos,12037,1690403
2489906,Rua do Bocal,Normal,Rua,74.00,Dois Sentidos,11190,1676180
2489927,Rua do Forno,Normal,Rua,66.94,Dois Sentidos,15108,1681952
2489935,Largo da Charneca,Normal,Rua,51.69,,0,1668757
2489945,Rua do Forno,Normal,Rua,119.6,Dois Sentidos,11441,1681952
2489961,Rua do Forno,Normal,Rua,167.9,Dois Sentidos,11441,1681952
2489974,Rua do Bacelo,Normal,Rua,42.97,Dois Sentidos,11111,1675431
2489982,Rua do Bacelo,Normal,Rua,153.7,Dois Sentidos,14793,1675431
2489990,Rua das Lapas,Normal,Rua,43.80,Dois Sentidos,11642,1685615
